timestamp_utc,city,lat,lon,temp_c,humidity_pct,wind_speed_ms,pressure_hpa,weather_main,aqi_openweather,pm2_5,pm10,no2,so2,co,o3,nh3,aqi_us_epa,aqi_aqicn
2026-03-05 11:00:00+00:00,Karachi,24.8607,67.0011,26.6,53,16.7,1011.3,,3,25.91,56.63,0.04,0.21,114.66,76.22,0.0,82.3,
2026-03-05 12:00:00+00:00,Karachi,24.8607,67.0011,25.6,61,16.6,1011.1,,3,26.13,56.79,0.05,0.21,114.47,75.34,0.0,82.7,
2026-03-05 13:00:00+00:00,Karachi,24.8607,67.0011,24.6,68,16.0,1011.3,,3,26.32,56.78,0.06,0.21,114.54,75.25,0.0,83.1,
2026-03-05 14:00:00+00:00,Karachi,24.8607,67.0011,23.7,76,14.1,1011.5,,3,26.51,56.71,0.08,0.22,114.6,75.14,0.0,83.4,
2026-03-05 15:00:00+00:00,Karachi,24.8607,67.0011,23.3,82,11.8,1011.7,,3,26.59,56.36,0.08,0.23,114.75,74.88,0.0,83.6,
2026-03-05 16:00:00+00:00,Karachi,24.8607,67.0011,23.0,86,11.9,1012.3,,3,26.47,55.42,0.08,0.23,114.75,74.88,0.0,83.4,
2026-03-05 17:00:00+00:00,Karachi,24.8607,67.0011,22.8,87,11.5,1012.4,,3,26.2,54.32,0.08,0.24,114.89,74.97,0.0,82.9,
2026-03-05 18:00:00+00:00,Karachi,24.8607,67.0011,22.7,87,12.1,1012.5,,3,25.85,53.12,0.08,0.25,114.76,75.26,0.0,82.2,
2026-03-05 19:00:00+00:00,Karachi,24.8607,67.0011,22.7,89,12.6,1011.8,,3,25.45,52.08,0.08,0.26,114.6,75.49,0.0,81.5,
2026-03-05 20:00:00+00:00,Karachi,24.8607,67.0011,22.6,90,13.0,1011.3,,3,25.12,51.51,0.08,0.28,114.32,76.09,0.0,80.8,
2026-03-05 21:00:00+00:00,Karachi,24.8607,67.0011,22.6,90,13.5,1010.9,,3,24.89,51.42,0.07,0.3,113.86,77.15,0.0,80.4,
2026-03-05 22:00:00+00:00,Karachi,24.8607,67.0011,22.4,92,13.7,1010.2,,3,24.72,51.96,0.07,0.31,113.34,78.88,0.0,80.1,
2026-03-05 23:00:00+00:00,Karachi,24.8607,67.0011,22.5,91,14.3,1010.0,,3,25.08,54.62,0.07,0.34,112.95,79.92,0.0,80.8,
2026-03-06 00:00:00+00:00,Karachi,24.8607,67.0011,22.6,90,14.9,1009.7,,3,26.16,60.3,0.07,0.39,112.97,80.47,0.0,82.8,
2026-03-06 01:00:00+00:00,Karachi,24.8607,67.0011,22.7,90,14.4,1009.9,,3,27.85,68.65,0.08,0.47,113.57,81.17,0.0,85.9,
2026-03-06 02:00:00+00:00,Karachi,24.8607,67.0011,22.5,92,13.3,1010.3,,3,29.66,77.03,0.09,0.55,114.44,81.47,0.0,89.3,
2026-03-06 03:00:00+00:00,Karachi,24.8607,67.0011,23.4,86,14.1,1011.0,,3,31.3,84.98,0.12,0.62,115.25,81.75,0.0,92.4,
2026-03-06 04:00:00+00:00,Karachi,24.8607,67.0011,25.1,76,14.5,1011.5,,3,32.63,92.16,0.12,0.66,115.67,82.1,0.0,94.8,
2026-03-06 05:00:00+00:00,Karachi,24.8607,67.0011,26.4,69,15.3,1011.9,,3,33.94,98.98,0.09,0.69,116.13,82.3,0.0,97.3,
2026-03-06 06:00:00+00:00,Karachi,24.8607,67.0011,27.8,62,15.1,1012.0,,4,35.24,105.03,0.08,0.68,116.3,81.94,0.0,99.7,
2026-03-06 07:00:00+00:00,Karachi,24.8607,67.0011,28.7,58,15.8,1011.7,,4,36.56,110.09,0.07,0.65,116.03,81.0,0.0,103.6,
2026-03-06 08:00:00+00:00,Karachi,24.8607,67.0011,29.0,58,16.0,1010.9,,4,38.06,114.92,0.06,0.62,115.49,79.93,0.0,107.3,
2026-03-06 09:00:00+00:00,Karachi,24.8607,67.0011,29.0,58,16.2,1009.9,,4,39.67,119.36,0.06,0.58,114.81,78.85,0.0,111.3,
2026-03-06 10:00:00+00:00,Karachi,24.8607,67.0011,28.8,60,15.4,1009.2,,4,41.28,123.21,0.07,0.54,114.41,78.25,0.0,115.2,
2026-03-06 11:00:00+00:00,Karachi,24.8607,67.0011,28.2,63,14.3,1008.6,,4,42.19,124.82,0.07,0.5,113.53,77.34,0.0,117.5,
2026-03-06 12:00:00+00:00,Karachi,24.8607,67.0011,27.2,71,13.1,1008.3,,4,42.41,124.62,0.08,0.47,113.07,76.47,0.0,118.0,
2026-03-06 13:00:00+00:00,Karachi,24.8607,67.0011,25.9,76,12.4,1008.6,,4,42.22,123.49,0.11,0.45,113.47,76.31,0.0,117.5,
2026-03-06 14:00:00+00:00,Karachi,24.8607,67.0011,24.8,82,10.9,1009.0,,4,41.54,121.07,0.13,0.44,113.94,76.45,0.0,115.9,
2026-03-06 15:00:00+00:00,Karachi,24.8607,67.0011,24.2,88,9.5,1009.5,,4,40.58,117.78,0.14,0.44,114.74,76.57,0.0,113.5,
2026-03-06 16:00:00+00:00,Karachi,24.8607,67.0011,23.8,90,9.0,1009.8,,4,39.5,114.23,0.14,0.43,115.35,77.05,0.0,110.8,
2026-03-06 17:00:00+00:00,Karachi,24.8607,67.0011,23.6,90,8.6,1010.0,,4,38.43,110.69,0.13,0.43,116.18,77.66,0.0,108.2,
2026-03-06 18:00:00+00:00,Karachi,24.8607,67.0011,23.4,91,8.6,1009.9,,4,37.3,106.83,0.13,0.43,116.86,78.64,0.0,105.4,
2026-03-06 19:00:00+00:00,Karachi,24.8607,67.0011,23.3,92,8.7,1009.8,,4,36.08,102.74,0.13,0.44,117.36,79.63,0.0,102.4,
2026-03-06 20:00:00+00:00,Karachi,24.8607,67.0011,23.1,92,7.9,1009.6,,3,34.92,98.92,0.13,0.44,117.74,80.59,0.0,99.1,
2026-03-06 21:00:00+00:00,Karachi,24.8607,67.0011,23.0,93,7.2,1009.2,,3,33.81,95.41,0.13,0.44,118.03,81.64,0.0,97.0,
2026-03-06 22:00:00+00:00,Karachi,24.8607,67.0011,22.7,93,7.5,1008.8,,3,32.57,92.29,0.13,0.45,118.56,82.78,0.0,94.7,
2026-03-06 23:00:00+00:00,Karachi,24.8607,67.0011,22.7,92,7.9,1008.7,,3,31.2,89.17,0.13,0.47,119.43,84.47,0.0,92.2,
2026-03-07 00:00:00+00:00,Karachi,24.8607,67.0011,22.5,93,7.4,1008.6,,3,29.76,86.33,0.14,0.49,120.75,86.82,0.0,89.5,
2026-03-07 01:00:00+00:00,Karachi,24.8607,67.0011,22.5,94,7.1,1008.9,,3,28.36,83.84,0.14,0.51,122.81,89.87,0.0,86.9,
2026-03-07 02:00:00+00:00,Karachi,24.8607,67.0011,22.1,95,5.9,1009.7,,3,27.16,81.8,0.15,0.52,125.13,93.12,0.0,84.6,
2026-03-07 03:00:00+00:00,Karachi,24.8607,67.0011,23.2,94,6.6,1010.3,,3,26.26,80.29,0.19,0.54,127.26,96.15,0.0,83.0,
2026-03-07 04:00:00+00:00,Karachi,24.8607,67.0011,24.8,85,6.0,1010.8,,3,25.56,79.02,0.18,0.54,128.65,98.49,0.0,81.7,
2026-03-07 05:00:00+00:00,Karachi,24.8607,67.0011,26.6,76,5.0,1011.3,,3,25.04,77.98,0.13,0.54,129.95,100.25,0.0,80.7,
2026-03-07 06:00:00+00:00,Karachi,24.8607,67.0011,27.9,68,8.1,1011.7,,3,24.54,76.77,0.1,0.53,130.92,101.26,0.0,79.8,
2026-03-07 07:00:00+00:00,Karachi,24.8607,67.0011,28.8,64,10.4,1011.2,,3,24.13,75.68,0.08,0.52,131.47,101.18,0.0,79.0,
2026-03-07 08:00:00+00:00,Karachi,24.8607,67.0011,29.5,60,11.3,1010.4,,3,23.81,74.58,0.08,0.51,131.5,100.05,0.0,78.4,
2026-03-07 09:00:00+00:00,Karachi,24.8607,67.0011,29.8,58,12.2,1009.6,,3,23.54,73.39,0.07,0.5,131.34,98.69,0.0,77.9,
2026-03-07 10:00:00+00:00,Karachi,24.8607,67.0011,29.6,58,12.6,1009.0,,3,23.25,72.06,0.07,0.49,131.7,98.02,0.0,77.4,
2026-03-07 11:00:00+00:00,Karachi,24.8607,67.0011,28.8,61,12.2,1008.7,,3,22.87,70.16,0.08,0.49,131.8,97.84,0.0,76.7,
2026-03-07 12:00:00+00:00,Karachi,24.8607,67.0011,27.5,68,11.3,1009.1,,3,22.47,67.96,0.1,0.48,132.2,98.46,0.0,75.9,
2026-03-07 13:00:00+00:00,Karachi,24.8607,67.0011,26.2,74,10.3,1009.5,,3,22.04,65.69,0.13,0.48,132.79,99.83,0.0,75.1,
2026-03-07 14:00:00+00:00,Karachi,24.8607,67.0011,24.9,82,8.3,1010.0,,3,21.59,63.28,0.16,0.49,133.2,101.68,0.0,74.3,
2026-03-07 15:00:00+00:00,Karachi,24.8607,67.0011,24.3,88,7.1,1010.6,,3,21.1,60.71,0.16,0.49,133.58,103.92,0.0,73.4,
2026-03-07 16:00:00+00:00,Karachi,24.8607,67.0011,23.9,91,5.9,1011.6,,3,20.59,58.11,0.15,0.49,133.43,105.68,0.0,72.4,
2026-03-07 17:00:00+00:00,Karachi,24.8607,67.0011,23.6,92,5.9,1011.9,,3,20.17,55.75,0.15,0.49,133.57,107.62,0.0,71.6,
2026-03-07 18:00:00+00:00,Karachi,24.8607,67.0011,23.3,96,6.3,1012.0,,3,19.81,53.51,0.14,0.5,133.88,109.53,0.0,71.0,
2026-03-07 19:00:00+00:00,Karachi,24.8607,67.0011,23.2,96,5.8,1012.0,,3,19.49,51.39,0.13,0.5,134.16,110.73,0.0,70.4,
2026-03-07 20:00:00+00:00,Karachi,24.8607,67.0011,22.8,98,4.9,1011.5,,3,19.32,49.75,0.13,0.5,134.91,111.88,0.0,70.0,
2026-03-07 21:00:00+00:00,Karachi,24.8607,67.0011,22.5,99,4.5,1011.1,,3,19.24,48.38,0.13,0.5,135.89,112.69,0.0,69.9,
2026-03-07 22:00:00+00:00,Karachi,24.8607,67.0011,22.4,99,4.5,1010.8,,3,19.22,47.2,0.12,0.49,137.1,113.3,0.0,69.9,
2026-03-07 23:00:00+00:00,Karachi,24.8607,67.0011,22.2,99,4.6,1010.3,,3,19.3,46.4,0.12,0.49,138.84,113.82,0.0,70.0,
2026-03-08 00:00:00+00:00,Karachi,24.8607,67.0011,21.4,99,2.9,1010.5,,3,19.48,45.98,0.12,0.48,140.75,114.26,0.0,70.3,
2026-03-08 01:00:00+00:00,Karachi,24.8607,67.0011,21.2,99,2.1,1010.8,,3,19.73,45.82,0.12,0.48,142.56,114.77,0.0,70.8,
2026-03-08 02:00:00+00:00,Karachi,24.8607,67.0011,21.2,99,2.0,1011.4,,3,20.02,45.8,0.12,0.48,144.57,115.42,0.0,71.3,
2026-03-08 03:00:00+00:00,Karachi,24.8607,67.0011,21.4,98,2.8,1012.3,,3,20.25,45.75,0.14,0.47,146.65,116.01,0.0,71.8,
2026-03-08 04:00:00+00:00,Karachi,24.8607,67.0011,22.5,89,4.3,1013.0,,3,20.3,45.36,0.12,0.47,147.09,115.77,0.0,71.9,
2026-03-08 05:00:00+00:00,Karachi,24.8607,67.0011,24.8,76,3.6,1013.4,,3,20.32,44.99,0.08,0.45,147.74,115.21,0.0,71.9,
2026-03-08 06:00:00+00:00,Karachi,24.8607,67.0011,26.4,70,6.5,1013.6,,3,20.32,44.53,0.06,0.44,148.15,113.83,0.0,71.9,
2026-03-08 07:00:00+00:00,Karachi,24.8607,67.0011,27.6,65,8.8,1013.2,,3,20.25,43.98,0.05,0.42,147.87,111.13,0.0,71.8,
2026-03-08 08:00:00+00:00,Karachi,24.8607,67.0011,28.1,64,9.8,1012.3,,3,20.1,43.38,0.05,0.4,146.96,107.77,0.0,71.5,
2026-03-08 09:00:00+00:00,Karachi,24.8607,67.0011,28.6,59,10.3,1011.4,,3,19.93,42.86,0.05,0.37,146.05,104.83,0.0,71.2,
2026-03-08 10:00:00+00:00,Karachi,24.8607,67.0011,28.7,58,11.1,1010.7,,3,19.92,42.73,0.05,0.36,146.12,103.09,0.0,71.2,
2026-03-08 11:00:00+00:00,Karachi,24.8607,67.0011,28.1,59,11.1,1010.3,,3,19.89,42.61,0.06,0.36,145.76,101.76,0.0,71.1,
2026-03-08 12:00:00+00:00,Karachi,24.8607,67.0011,27.1,63,9.6,1010.4,,3,19.89,42.6,0.08,0.35,145.76,101.12,0.0,71.1,
2026-03-08 13:00:00+00:00,Karachi,24.8607,67.0011,25.7,75,8.6,1010.9,,3,20.03,42.9,0.1,0.36,146.63,101.64,0.0,71.4,
2026-03-08 14:00:00+00:00,Karachi,24.8607,67.0011,24.4,86,7.9,1011.6,,3,20.25,43.33,0.14,0.36,147.62,102.19,0.0,71.8,
2026-03-08 15:00:00+00:00,Karachi,24.8607,67.0011,23.8,91,6.9,1012.2,,3,20.49,43.81,0.14,0.37,148.66,102.99,0.0,72.2,
2026-03-08 16:00:00+00:00,Karachi,24.8607,67.0011,23.5,92,6.5,1012.9,,3,20.57,43.99,0.13,0.37,148.69,103.43,0.0,72.4,
2026-03-08 17:00:00+00:00,Karachi,24.8607,67.0011,23.1,93,5.6,1012.9,,3,20.58,44.0,0.13,0.37,149.0,103.94,0.0,72.4,
2026-03-08 18:00:00+00:00,Karachi,24.8607,67.0011,22.6,98,4.8,1013.0,,3,20.54,43.93,0.12,0.36,148.73,104.48,0.0,72.3,
2026-03-08 19:00:00+00:00,Karachi,24.8607,67.0011,22.4,98,4.3,1013.2,,3,20.42,43.69,0.11,0.36,147.94,104.66,0.0,72.1,
2026-03-08 20:00:00+00:00,Karachi,24.8607,67.0011,22.2,97,4.6,1012.7,,3,20.38,43.53,0.11,0.35,147.64,104.64,0.0,72.0,
2026-03-08 21:00:00+00:00,Karachi,24.8607,67.0011,21.8,99,5.2,1012.1,,3,20.36,43.48,0.1,0.34,147.11,104.51,0.0,72.0,
2026-03-08 22:00:00+00:00,Karachi,24.8607,67.0011,21.7,99,6.1,1011.6,,3,20.41,43.67,0.1,0.34,146.95,104.55,0.0,72.1,
2026-03-08 23:00:00+00:00,Karachi,24.8607,67.0011,21.5,99,6.3,1011.5,,3,20.59,44.19,0.1,0.33,146.91,104.84,0.0,72.4,
2026-03-09 00:00:00+00:00,Karachi,24.8607,67.0011,21.3,99,6.6,1011.5,,3,21.03,45.28,0.09,0.33,147.59,105.22,0.0,73.2,
2026-03-09 01:00:00+00:00,Karachi,24.8607,67.0011,21.4,97,5.2,1012.0,,3,21.74,46.87,0.09,0.34,149.25,105.54,0.0,74.5,
2026-03-09 02:00:00+00:00,Karachi,24.8607,67.0011,21.1,98,3.7,1012.2,,3,22.37,48.2,0.09,0.34,150.95,105.76,0.0,75.7,
2026-03-09 03:00:00+00:00,Karachi,24.8607,67.0011,21.5,95,3.3,1012.8,,3,22.74,49.02,0.11,0.33,152.24,105.99,0.0,76.4,
2026-03-09 04:00:00+00:00,Karachi,24.8607,67.0011,23.3,82,3.9,1013.4,,3,22.69,49.08,0.09,0.32,152.55,105.47,0.0,76.3,
2026-03-09 05:00:00+00:00,Karachi,24.8607,67.0011,25.8,66,4.2,1013.6,,3,22.49,48.93,0.07,0.31,152.71,104.53,0.0,75.9,
2026-03-09 06:00:00+00:00,Karachi,24.8607,67.0011,28.5,52,6.0,1013.7,,3,22.37,48.99,0.05,0.3,152.99,103.05,0.0,75.7,
2026-03-09 07:00:00+00:00,Karachi,24.8607,67.0011,30.6,42,7.3,1013.4,,3,22.14,48.96,0.05,0.28,151.8,101.13,0.0,75.3,
2026-03-09 08:00:00+00:00,Karachi,24.8607,67.0011,31.6,37,9.7,1012.7,,2,21.85,48.73,0.04,0.26,150.06,98.64,0.0,74.8,
2026-03-09 09:00:00+00:00,Karachi,24.8607,67.0011,31.9,34,11.3,1011.8,,2,21.34,48.17,0.04,0.24,147.6,96.57,0.0,73.8,
2026-03-09 10:00:00+00:00,Karachi,24.8607,67.0011,31.6,34,11.4,1011.3,,2,20.57,47.06,0.04,0.22,144.32,95.62,0.0,72.4,
2026-03-09 11:00:00+00:00,Karachi,24.8607,67.0011,31.0,36,10.9,1011.0,,2,20.0,45.66,0.05,0.21,141.71,94.06,0.0,71.3,
2026-03-09 12:00:00+00:00,Karachi,24.8607,67.0011,30.0,42,9.6,1010.5,,2,19.44,44.16,0.06,0.19,139.45,93.11,0.0,70.3,
2026-03-09 13:00:00+00:00,Karachi,24.8607,67.0011,28.0,55,8.3,1011.1,,2,18.82,42.63,0.08,0.18,137.15,93.0,0.0,69.1,
2026-03-09 14:00:00+00:00,Karachi,24.8607,67.0011,25.8,70,6.9,1011.6,,2,18.07,40.85,0.1,0.17,134.14,93.06,0.0,67.7,
2026-03-09 15:00:00+00:00,Karachi,24.8607,67.0011,24.7,81,6.2,1012.1,,2,17.44,39.3,0.1,0.17,131.46,93.14,0.0,66.5,
2026-03-09 16:00:00+00:00,Karachi,24.8607,67.0011,24.2,86,5.3,1012.7,,2,17.02,38.24,0.1,0.17,129.26,93.26,0.0,65.8,
2026-03-09 17:00:00+00:00,Karachi,24.8607,67.0011,23.7,89,5.8,1013.1,,2,16.83,37.76,0.1,0.17,127.41,93.34,0.0,65.4,
2026-03-09 18:00:00+00:00,Karachi,24.8607,67.0011,23.2,94,7.0,1013.4,,2,16.87,37.92,0.09,0.17,126.12,93.4,0.0,65.5,
2026-03-09 19:00:00+00:00,Karachi,24.8607,67.0011,22.7,97,7.7,1013.4,,2,17.14,38.81,0.09,0.19,124.98,93.39,0.0,66.0,
2026-03-09 20:00:00+00:00,Karachi,24.8607,67.0011,22.4,98,7.2,1013.3,,2,17.59,40.54,0.09,0.2,124.43,93.61,0.0,66.8,
2026-03-09 21:00:00+00:00,Karachi,24.8607,67.0011,22.1,98,7.3,1012.8,,2,18.18,43.11,0.09,0.22,123.87,93.77,0.0,67.9,
2026-03-09 22:00:00+00:00,Karachi,24.8607,67.0011,22.0,99,7.1,1012.6,,2,18.86,46.56,0.09,0.25,123.05,94.2,0.0,69.2,
2026-03-09 23:00:00+00:00,Karachi,24.8607,67.0011,21.8,98,8.6,1012.9,,3,19.63,50.64,0.08,0.27,122.38,94.31,0.0,70.6,
2026-03-10 00:00:00+00:00,Karachi,24.8607,67.0011,22.0,98,8.4,1012.9,,3,20.37,54.48,0.08,0.29,121.77,94.31,0.0,72.0,
2026-03-10 01:00:00+00:00,Karachi,24.8607,67.0011,21.7,99,5.9,1013.5,,3,21.0,57.46,0.08,0.31,121.17,94.05,0.0,73.2,
2026-03-10 02:00:00+00:00,Karachi,24.8607,67.0011,21.5,99,5.5,1013.9,,3,21.68,60.17,0.08,0.32,121.03,93.8,0.0,74.4,
2026-03-10 03:00:00+00:00,Karachi,24.8607,67.0011,21.7,98,5.4,1014.4,,3,22.33,62.42,0.09,0.32,120.95,93.52,0.0,75.6,
2026-03-10 04:00:00+00:00,Karachi,24.8607,67.0011,22.8,90,5.9,1015.1,,3,22.76,63.47,0.09,0.33,120.97,93.38,0.0,76.5,
2026-03-10 05:00:00+00:00,Karachi,24.8607,67.0011,26.1,68,6.3,1015.6,,3,23.11,64.05,0.07,0.33,121.12,92.87,0.0,77.1,
2026-03-10 06:00:00+00:00,Karachi,24.8607,67.0011,29.3,48,8.3,1015.5,,3,23.56,64.99,0.06,0.32,121.42,91.63,0.0,77.9,
2026-03-10 07:00:00+00:00,Karachi,24.8607,67.0011,31.3,35,10.7,1015.0,,3,24.1,66.47,0.05,0.32,121.28,89.29,0.0,78.9,
2026-03-10 08:00:00+00:00,Karachi,24.8607,67.0011,32.4,24,12.3,1014.3,,3,24.72,68.1,0.05,0.3,121.12,86.49,0.0,80.1,
2026-03-10 09:00:00+00:00,Karachi,24.8607,67.0011,32.6,19,12.6,1013.5,,3,25.28,69.52,0.05,0.29,121.25,83.77,0.0,81.1,
2026-03-10 10:00:00+00:00,Karachi,24.8607,67.0011,32.0,21,13.1,1012.9,,3,25.88,70.64,0.05,0.28,121.47,81.71,0.0,82.3,
2026-03-10 11:00:00+00:00,Karachi,24.8607,67.0011,30.9,26,12.2,1012.2,,3,26.31,71.18,0.06,0.27,121.32,79.62,0.0,83.1,
2026-03-10 12:00:00+00:00,Karachi,24.8607,67.0011,29.7,36,10.8,1011.7,,3,26.56,71.08,0.07,0.25,120.92,78.26,0.0,83.5,
2026-03-10 13:00:00+00:00,Karachi,24.8607,67.0011,27.5,53,9.1,1012.0,,3,26.78,70.75,0.09,0.24,120.81,77.5,0.0,83.9,
2026-03-10 14:00:00+00:00,Karachi,24.8607,67.0011,25.3,73,7.3,1012.6,,3,26.95,70.24,0.11,0.23,120.31,76.67,0.0,84.3,
2026-03-10 15:00:00+00:00,Karachi,24.8607,67.0011,24.3,81,6.7,1013.1,,3,27.11,69.71,0.11,0.22,119.5,75.57,0.0,84.6,
2026-03-10 16:00:00+00:00,Karachi,24.8607,67.0011,23.7,87,6.6,1013.5,,3,27.21,68.91,0.11,0.21,118.68,74.44,0.0,84.7,
2026-03-10 17:00:00+00:00,Karachi,24.8607,67.0011,23.1,92,7.4,1013.6,,3,27.33,67.97,0.1,0.2,117.91,73.5,0.0,85.0,
2026-03-10 18:00:00+00:00,Karachi,24.8607,67.0011,22.7,95,7.8,1013.8,,3,27.42,66.58,0.1,0.19,117.22,72.83,0.0,85.1,
2026-03-10 19:00:00+00:00,Karachi,24.8607,67.0011,22.6,96,6.8,1013.7,,3,27.36,64.5,0.09,0.19,116.32,72.27,0.0,85.0,
2026-03-10 20:00:00+00:00,Karachi,24.8607,67.0011,22.4,96,6.5,1013.5,,3,27.3,62.54,0.08,0.18,115.74,71.97,0.0,84.9,
2026-03-10 21:00:00+00:00,Karachi,24.8607,67.0011,22.0,96,6.9,1013.1,,3,27.14,60.32,0.08,0.18,115.37,71.79,0.0,84.6,
2026-03-10 22:00:00+00:00,Karachi,24.8607,67.0011,21.8,94,6.9,1013.0,,3,26.73,57.31,0.07,0.18,114.79,72.03,0.0,83.8,
2026-03-10 23:00:00+00:00,Karachi,24.8607,67.0011,21.0,95,5.5,1012.8,,3,26.12,53.94,0.07,0.18,114.33,72.78,0.0,82.7,
2026-03-11 00:00:00+00:00,Karachi,24.8607,67.0011,21.3,95,7.3,1012.7,,3,25.45,50.71,0.06,0.2,114.14,73.87,0.0,81.5,
2026-03-11 01:00:00+00:00,Karachi,24.8607,67.0011,20.8,96,6.2,1013.1,,2,24.82,48.0,0.06,0.21,114.01,75.47,0.0,80.3,
2026-03-11 02:00:00+00:00,Karachi,24.8607,67.0011,20.3,97,4.4,1013.5,,2,24.33,46.24,0.06,0.23,114.19,77.26,0.0,79.4,
2026-03-11 03:00:00+00:00,Karachi,24.8607,67.0011,21.7,95,6.2,1014.3,,2,23.91,45.34,0.07,0.24,114.39,79.54,0.0,78.6,
2026-03-11 04:00:00+00:00,Karachi,24.8607,67.0011,23.9,87,5.7,1015.0,,2,23.63,45.78,0.05,0.26,114.42,81.63,0.0,78.1,
2026-03-11 05:00:00+00:00,Karachi,24.8607,67.0011,26.7,68,8.8,1015.3,,2,23.79,48.08,0.04,0.28,114.92,82.07,0.0,78.4,
2026-03-11 06:00:00+00:00,Karachi,24.8607,67.0011,28.4,61,11.7,1015.2,,3,24.24,51.75,0.03,0.3,115.75,81.36,0.0,79.2,
2026-03-11 07:00:00+00:00,Karachi,24.8607,67.0011,29.3,58,12.8,1014.7,,3,24.89,56.71,0.03,0.32,117.03,79.88,0.0,80.4,
2026-03-11 08:00:00+00:00,Karachi,24.8607,67.0011,29.7,58,13.3,1013.7,,3,25.65,63.12,0.03,0.33,118.3,78.0,0.0,81.8,
2026-03-11 09:00:00+00:00,Karachi,24.8607,67.0011,29.9,58,13.3,1012.4,,3,26.64,71.99,0.04,0.35,119.7,75.99,0.0,83.7,
2026-03-11 10:00:00+00:00,Karachi,24.8607,67.0011,29.6,59,14.2,1011.7,,3,28.25,85.18,0.04,0.36,122.4,74.01,0.0,86.7,
2026-03-11 11:00:00+00:00,Karachi,24.8607,67.0011,28.9,62,13.1,1011.2,,4,30.37,101.29,0.05,0.36,124.66,72.02,0.0,90.6,
2026-03-11 12:00:00+00:00,Karachi,24.8607,67.0011,27.8,71,12.2,1010.9,,4,33.17,120.75,0.07,0.36,126.89,70.76,0.0,95.8,
2026-03-11 13:00:00+00:00,Karachi,24.8607,67.0011,26.7,78,11.0,1011.1,,4,36.95,144.04,0.1,0.37,129.24,70.5,0.0,104.6,
2026-03-11 14:00:00+00:00,Karachi,24.8607,67.0011,25.7,84,9.0,1011.7,,4,41.63,168.04,0.14,0.37,131.25,70.61,0.0,116.1,
2026-03-11 15:00:00+00:00,Karachi,24.8607,67.0011,25.2,85,9.3,1011.8,,4,47.36,191.41,0.16,0.37,132.78,71.45,0.0,130.2,
2026-03-11 16:00:00+00:00,Karachi,24.8607,67.0011,24.9,83,8.6,1012.0,,5,53.39,209.52,0.18,0.37,133.68,72.8,0.0,145.1,
2026-03-11 17:00:00+00:00,Karachi,24.8607,67.0011,24.6,80,7.0,1012.0,,5,59.63,222.13,0.19,0.36,134.5,74.79,0.0,153.9,
2026-03-11 18:00:00+00:00,Karachi,24.8607,67.0011,24.3,80,6.4,1012.0,,5,66.94,235.03,0.2,0.35,135.25,77.37,0.0,159.0,
2026-03-11 19:00:00+00:00,Karachi,24.8607,67.0011,24.2,79,6.8,1011.4,,5,75.24,252.86,0.2,0.34,136.12,80.47,0.0,164.8,
2026-03-11 20:00:00+00:00,Karachi,24.8607,67.0011,24.2,78,8.1,1011.3,,5,83.82,273.82,0.21,0.32,136.76,83.17,0.0,170.9,
2026-03-11 21:00:00+00:00,Karachi,24.8607,67.0011,24.1,78,8.7,1010.6,,5,90.55,288.85,0.22,0.31,137.57,84.97,0.0,175.6,
2026-03-11 22:00:00+00:00,Karachi,24.8607,67.0011,23.9,80,8.8,1010.3,,5,92.39,288.44,0.24,0.3,138.82,86.14,0.0,176.9,
2026-03-11 23:00:00+00:00,Karachi,24.8607,67.0011,23.6,82,7.8,1010.0,,5,86.93,263.05,0.28,0.3,139.85,85.83,0.0,173.0,
2026-03-12 00:00:00+00:00,Karachi,24.8607,67.0011,23.0,90,7.4,1009.9,,5,77.05,221.84,0.33,0.3,140.53,84.54,0.0,166.1,
2026-03-12 01:00:00+00:00,Karachi,24.8607,67.0011,22.6,93,9.5,1010.3,,4,67.27,183.38,0.38,0.3,140.21,83.38,0.01,159.3,
2026-03-12 02:00:00+00:00,Karachi,24.8607,67.0011,22.7,86,10.2,1010.8,,4,60.77,159.95,0.39,0.3,138.82,82.49,0.02,154.7,
2026-03-12 03:00:00+00:00,Karachi,24.8607,67.0011,23.8,67,10.6,1011.1,,4,57.3,148.65,0.49,0.29,137.06,81.82,0.03,152.3,
2026-03-12 04:00:00+00:00,Karachi,24.8607,67.0011,26.2,39,10.9,1011.7,,4,55.83,144.42,0.48,0.29,136.29,81.02,0.06,151.2,
2026-03-12 05:00:00+00:00,Karachi,24.8607,67.0011,28.9,26,11.8,1011.8,,4,55.34,143.39,0.41,0.31,136.51,80.97,0.1,149.9,
2026-03-12 06:00:00+00:00,Karachi,24.8607,67.0011,31.8,26,9.2,1011.6,,4,54.78,143.81,0.32,0.36,137.61,81.58,0.16,148.5,
2026-03-12 07:00:00+00:00,Karachi,24.8607,67.0011,34.0,22,8.9,1010.9,,4,53.42,142.58,0.26,0.44,137.97,82.32,0.22,145.1,
2026-03-12 08:00:00+00:00,Karachi,24.8607,67.0011,35.1,19,11.2,1010.0,,4,52.07,139.24,0.22,0.48,137.44,82.53,0.25,141.8,
2026-03-12 09:00:00+00:00,Karachi,24.8607,67.0011,35.2,18,13.9,1008.9,,4,50.71,136.09,0.2,0.5,136.4,82.89,0.26,138.5,
